Pianta,Sintomo_Visibile,Umidita,Temperatura,Ore_Luce,Diagnosi_Lab
Basilico,Foglie_Secche,0.20578784313635623,23.319149282773083,5.000903632894989,Stress_Idrico
Fragola,Muffa_Bianca,0.7021871872969626,26.752561701743538,5.197961763711396,Botrite
Basilico,Foglie_Secche,0.10389985959826527,33.12305457127745,5.664678910657861,Stress_Idrico
Lattuga,Foglie_Secche,0.16782741561450307,30.915522176601833,10.444063712884851,Stress_Idrico
Peperone,Macchie_Fogliari,0.7295950636197248,17.19674186948779,5.234857672644446,Peronospora
Pomodoro,Marciume_Apicale,0.5303224124366888,29.718431492776553,7.178140501043558,Carenza_Calcio
Rosa,Muffa_Bianca,0.8192543023546204,32.22146304315053,6.142874850382981,Oidio
Lattuga,Ragnatele,0.27020084785788445,19.335993935061246,7.883203263278195,Ragnetto_Rosso
Basilico,Nessuna,0.4653987350550522,22.867766725036535,9.601706499276894,Sano
Menta,Ragnatele,0.24798950777952963,20.476165550713446,11.761674497199817,Ragnetto_Rosso
Basilico,Nessuna,0.5458035338543169,22.080416758815026,8.825831117297444,Sano
Pomodoro,Macchie_Fogliari,0.7650522819219621,25.433711522908773,9.01792402368229,Peronospora
Basilico,Foglie_Gialle,0.457310302409483,32.65402151765625,10.46901522755493,Afidi
Fragola,Macchie_Fogliari,0.8823867636545102,16.835760972653492,9.501153954199971,Ruggine
Zucchina,Muffa_Bianca,0.662625951041225,21.5916332559947,4.086027519860896,Oidio
Zucchina,Macchie_Fogliari,0.693677655455748,21.099768506503565,8.131646447634942,Virosi
Peperone,Macchie_Fogliari,0.7595021961219551,23.657360277134337,5.228413658541266,Peronospora
Basilico,Nessuna,0.4943709413419431,23.074398103705363,6.792100040197546,Sano
Peperone,Macchie_Fogliari,0.5512323726937952,27.191457683959214,6.859114350876527,Virosi
Menta,Ragnatele,0.3151711088758004,15.997967047152656,10.357173470603893,Ragnetto_Rosso
Rosa,Muffa_Bianca,0.7231723565961088,17.15885298562444,11.185537654461022,Oidio
Rosa,Macchie_Fogliari,0.7411275816600704,23.16621251539049,10.681354403412946,Ruggine
Fragola,Muffa_Bianca,0.6161153684453163,18.508052854830012,8.114422090528947,Botrite
Zucchina,Nessuna,0.5913487196701439,24.710901835272942,8.825330124774576,Sano
Peperone,Macchie_Fogliari,0.6003092853730871,16.30367381949025,7.658560030232304,Ruggine
Lattuga,Nessuna,0.5229480694351372,24.56819206340375,7.239073938357705,Sano
Fragola,Macchie_Fogliari,0.6144332398342083,23.82875694962954,4.375049019961868,Ruggine
Menta,Ragnatele,0.3114820146738729,34.77315348114972,5.264031075832237,Ragnetto_Rosso
Fragola,Macchie_Fogliari,0.6357018749149045,24.537012492278542,5.473254280923951,Ruggine
Pomodoro,Marciume_Apicale,0.5424423291882814,15.495765074518907,8.377130357293051,Carenza_Calcio
Lattuga,Macchie_Fogliari,0.8930358699526375,34.96185989894087,4.788954405602221,Ruggine
Pomodoro,Marciume_Apicale,0.4412112827970866,22.76509360854046,7.48729843386724,Carenza_Calcio
Rosa,Nessuna,0.5269686604061197,24.372909143169068,9.602420912073049,Sano
Menta,Ragnatele,0.37246058949966687,22.880477098036245,6.304734048180675,Ragnetto_Rosso
Fragola,Muffa_Bianca,0.606695784881095,26.223064602790345,6.8081875221833466,Botrite
Lattuga,Foglie_Secche,0.1301190467765047,23.807528954561146,4.727173703150593,Stress_Idrico
Fragola,Macchie_Fogliari,0.6050504559511526,31.827012102961348,10.36501812755196,Ruggine
Zucchina,Foglie_Arricciate,0.4270531863240793,20.834256399612237,6.855097607611044,Virosi
Menta,Nessuna,0.5741781066970375,23.447769530906896,6.109725607813383,Sano
Lattuga,Marciume_Apicale,0.41438383414434893,28.88100177089144,11.617072541009975,Carenza_Calcio
Lattuga,Macchie_Fogliari,0.7438174004566979,20.374575640591285,7.417955417541477,Peronospora
Pomodoro,Macchie_Fogliari,0.7465548472756366,26.86970029483051,8.953826869765095,Peronospora
Zucchina,Foglie_Arricciate,0.5664097515255021,20.976032704572155,9.56920130681188,Virosi
Basilico,Macchie_Fogliari,0.8211245159493529,27.623614422317985,9.953101467335493,Peronospora
Zucchina,Nessuna,0.582515999627404,22.738173699804708,9.672733031957872,Sano
Peperone,Foglie_Secche,0.07967769593476941,28.767652354913235,11.787920082586716,Stress_Idrico
Pomodoro,Macchie_Fogliari,0.8306717563384339,32.125721276948894,8.060711948599138,Peronospora
Basilico,Macchie_Fogliari,0.7284552153099143,24.20240524825816,8.194685077095917,Peronospora
Pomodoro,Marciume_Apicale,0.5711553255709814,18.76218348509123,4.640540330119915,Carenza_Calcio
Fragola,Macchie_Fogliari,0.767370368790427,24.52203031797785,9.912873346288201,Ruggine
Menta,Macchie_Fogliari,0.7074471930260721,19.502659898824298,11.60668442707886,Ruggine
Lattuga,Foglie_Gialle,0.6615759958779561,34.471841817520954,7.4759685044434745,Carenza_Ferro
Pomodoro,Foglie_Arricciate,0.5033546350358971,29.247840188295363,6.371856040308987,Virosi
Rosa,Nessuna,0.47582545692149414,24.231551717916805,6.1679129112639455,Sano
Menta,Macchie_Fogliari,0.8676435783934444,23.92334099230618,5.375017358327141,Ruggine
Zucchina,Nessuna,0.46383611359914967,20.477856957937593,6.926055889616512,Sano
Rosa,Muffa_Bianca,0.6942163101179539,32.938714336426976,7.22896128832964,Oidio
Menta,Nessuna,0.5651965898583449,21.00129166871739,9.059287116278739,Sano
Fragola,Nessuna,0.5419911489029897,24.115374234994285,8.384279860204105,Sano
Basilico,Foglie_Secche,0.049959034535025426,16.78936432506815,6.434612043318914,Stress_Idrico
Menta,Macchie_Fogliari,0.860464812416194,16.0017721017781,11.118522427138961,Ruggine
Peperone,Foglie_Secche,0.26530420052776754,16.84228352096755,7.379100644481909,Stress_Idrico
Basilico,Nessuna,0.5919531715188797,20.603410706995017,8.014035541242643,Sano
Peperone,Marciume_Apicale,0.5439634051599509,16.43761048609072,6.7185016092456475,Carenza_Calcio
Peperone,Nessuna,0.44775528578971086,21.271501640625516,7.021733497889749,Sano
Menta,Nessuna,0.4580384035693852,21.243173526361645,6.730399840110556,Sano
Rosa,Ragnatele,0.27113134067600275,15.28774432766516,9.20751398795392,Ragnetto_Rosso
Menta,Ragnatele,0.21948809415134807,28.4544779965941,5.069296368925206,Ragnetto_Rosso
Lattuga,Muffa_Bianca,0.7216748749076971,24.181932490182856,9.820059450738658,Botrite
Peperone,Macchie_Fogliari,0.8553919528671178,33.21588601707245,8.574325363445617,Ruggine
Pomodoro,Nessuna,0.4732557796343535,21.8746852209555,8.87479191861064,Sano
Fragola,Nessuna,0.4843652573523469,21.652192805806898,6.021973038349495,Sano
Peperone,Nessuna,0.4114540614967682,22.34088825584655,6.514727508290419,Sano
Fragola,Macchie_Fogliari,0.6215391700334357,16.97047913116804,4.591359973008845,Ruggine
Basilico,Foglie_Gialle,0.38405012645820413,25.12234461351285,11.720111717977648,Afidi
Peperone,Foglie_Arricciate,0.6788833588501562,22.573435582825347,8.404095094002713,Virosi
Peperone,Nessuna,0.46114278772947415,21.121009334572765,8.70665904470656,Sano
Rosa,Muffa_Bianca,0.8082192534919389,32.612322912469054,4.910892573914569,Oidio
Fragola,Macchie_Fogliari,0.7810748917562627,17.76866027901467,11.048669979812168,Ruggine
Lattuga,Foglie_Gialle,0.5537539316854081,27.681532550057355,9.520778549400047,Carenza_Ferro
Pomodoro,Macchie_Fogliari,0.7572579742038914,34.69506886305872,7.097738594050935,Peronospora
Lattuga,Nessuna,0.44111937216301933,22.059697679927762,7.8461167769399935,Sano
Pomodoro,Macchie_Fogliari,0.45230987036838605,28.860153886383948,7.297275025094991,Virosi
Peperone,Foglie_Secche,0.2444009228579755,32.61002811150475,5.058950875621485,Stress_Idrico
Peperone,Macchie_Fogliari,0.8527506308640795,31.90754574674184,6.125079520363483,Peronospora
Lattuga,Foglie_Gialle,0.6089043036233388,34.673811965215215,9.582020670704045,Carenza_Ferro
Menta,Ragnatele,0.2352359633193835,22.933635664665662,10.556185697349857,Ragnetto_Rosso
Fragola,Muffa_Bianca,0.6404365953459463,29.16622649064634,9.360834697884924,Botrite
Rosa,Ragnatele,0.3099427188598044,23.759987625121173,7.710498864224123,Ragnetto_Rosso
Fragola,Muffa_Bianca,0.6048741302568936,31.151374947533352,6.593978456100907,Botrite
Menta,Nessuna,0.5893546053356694,20.441377827351573,7.245600309272287,Sano
Pomodoro,Foglie_Arricciate,0.47664160704120384,34.00135099978134,11.188196731172615,Virosi
Fragola,Nessuna,0.42127398076661615,22.185282918492913,6.542994384793529,Sano
Peperone,Macchie_Fogliari,0.8471681367295947,17.954731882332506,10.291732769061705,Ruggine
Lattuga,Nessuna,0.5932675962135704,23.724017968162322,8.396821995861764,Sano
Lattuga,Macchie_Fogliari,0.7248043556488286,17.953582532231884,11.47234563706939,Ruggine
Lattuga,Foglie_Arricciate,0.4886695669487058,25.319900384727823,11.186024868987268,Virosi
Zucchina,Nessuna,0.5110739060793574,24.22900617626373,7.94434316110526,Sano
Zucchina,Muffa_Bianca,0.6656541321159742,18.614206136422535,11.214095159283797,Oidio
Fragola,Nessuna,0.5480732704075467,21.131352035409204,9.695127068237358,Sano
Pomodoro,Macchie_Fogliari,0.6286321873265678,28.080377422645228,5.5072690562967965,Virosi
Menta,Macchie_Fogliari,0.7045377718104523,26.611116221097973,6.512906140837388,Ruggine
Pomodoro,Foglie_Arricciate,0.48302003604450516,27.321603181317236,11.887380444644798,Virosi
Zucchina,Muffa_Bianca,0.7716666183517251,29.93353855505658,10.273577543809765,Oidio
Menta,Macchie_Fogliari,0.8138239277576028,19.674404262466435,11.33369786890643,Ruggine
Fragola,Nessuna,0.5177979235119828,23.17241259081578,8.76016908070408,Sano
Menta,Ragnatele,0.2518768448587387,18.2942265316157,11.94609746355132,Ragnetto_Rosso
Lattuga,Foglie_Gialle,0.4774805312353807,20.85926517650773,5.396106510331587,Carenza_Ferro
Zucchina,Muffa_Bianca,0.8231200036536293,22.747163328743028,6.477776438868681,Oidio
Lattuga,Macchie_Fogliari,0.7823627237903039,34.1947471024675,7.76404932336123,Ruggine
Fragola,Muffa_Bianca,0.6758120384881143,28.625016072946853,9.294084728369025,Botrite
Fragola,Muffa_Bianca,0.8435984915262283,21.932169930876437,9.79467571769107,Botrite
Zucchina,Macchie_Fogliari,0.5886874019454595,30.380500980765085,4.082250224084402,Virosi
Lattuga,Nessuna,0.5963439215682744,23.16319280178605,6.183838774655069,Sano
Basilico,Foglie_Gialle,0.4784978683290406,25.936865424331152,6.441326580956101,Afidi
Lattuga,Nessuna,0.5476042414441847,22.72678045363153,7.092848311413871,Sano
Basilico,Nessuna,0.4920611781251776,24.220487398291393,7.333410698911729,Sano
Pomodoro,Macchie_Fogliari,0.7412564390547207,21.208168204743828,10.524361691326412,Peronospora
Rosa,Ragnatele,0.31050374517137885,23.219460600559955,11.11426968745409,Ragnetto_Rosso
Lattuga,Foglie_Secche,0.1430836102577161,32.107939436739365,11.70648302814805,Stress_Idrico
Fragola,Nessuna,0.5752355581661869,21.13134778962177,8.709831737654007,Sano
Lattuga,Muffa_Bianca,0.8986766632641934,34.83467260792349,5.008598744649668,Botrite
Rosa,Macchie_Fogliari,0.6021874392639787,16.374573784328227,4.393432396800566,Ruggine
Basilico,Foglie_Secche,0.10319329556119186,33.45395171339359,10.223152639838057,Stress_Idrico
Fragola,Macchie_Fogliari,0.7638316646484087,26.781602738178286,7.165568292492418,Ruggine
Fragola,Macchie_Fogliari,0.8465745013008503,27.143387668576345,11.388835990601875,Ruggine
Fragola,Nessuna,0.4194865339037454,21.512676738626688,8.327509420533598,Sano
Peperone,Foglie_Gialle,0.5428078410890977,27.037349619782656,9.960168346884636,Afidi
Pomodoro,Macchie_Fogliari,0.7033552553209872,24.135698019032453,10.531313408986044,Peronospora
Menta,Ragnatele,0.2589866647870145,31.532861965679395,9.56921814309123,Ragnetto_Rosso
Basilico,Foglie_Gialle,0.43096346745796743,29.934352923227358,9.214964504723003,Afidi
Pomodoro,Marciume_Apicale,0.5728183797456283,22.51163454889598,4.3045392426155,Carenza_Calcio
Pomodoro,Nessuna,0.46708070508819227,23.4852102224185,9.540420797836086,Sano
Fragola,Muffa_Bianca,0.6043509654361071,31.32833607073784,4.19203767867589,Botrite
Menta,Ragnatele,0.33048795885863047,22.159813347602107,8.309335233348687,Ragnetto_Rosso
Lattuga,Macchie_Fogliari,0.8033386571215649,27.903166914290246,4.449650210385011,Ruggine
Pomodoro,Macchie_Fogliari,0.7952279483890157,15.41903643318927,8.602741787632954,Peronospora
Basilico,Macchie_Fogliari,0.7522334547870886,25.62597475957646,5.8989674945057375,Peronospora
Rosa,Muffa_Bianca,0.7702403452946293,26.623343540985797,7.542876627819338,Oidio
Basilico,Foglie_Secche,0.056891381177217926,18.139184366483697,4.091829740915465,Stress_Idrico
Fragola,Macchie_Fogliari,0.8119533653061597,30.41935267853286,8.185963207202832,Ruggine
Menta,Nessuna,0.4468552560976781,20.877458517321593,7.853805588804629,Sano
Basilico,Macchie_Fogliari,0.7617342968048293,17.203108758006262,9.202139820372171,Peronospora
Fragola,Macchie_Fogliari,0.7804788324686168,16.630859269107766,7.841876886749542,Ruggine
Lattuga,Macchie_Fogliari,0.7191406564226783,25.282638316212577,11.076391987450782,Peronospora
Pomodoro,Macchie_Fogliari,0.8813898707343604,31.440616928078096,7.696240521954171,Peronospora
Rosa,Muffa_Bianca,0.6629905705720709,16.51890351536816,7.868890951076003,Oidio
Basilico,Nessuna,0.43978892190181174,20.24320302754928,7.570779814866571,Sano
Basilico,Macchie_Fogliari,0.7671933597070691,20.062670784568144,6.203870175221712,Peronospora
Pomodoro,Macchie_Fogliari,0.7674661330983218,23.733122313881147,7.588031369490365,Peronospora
Peperone,Macchie_Fogliari,0.8581270934766925,30.100205395142684,10.992662499187595,Peronospora
Rosa,Muffa_Bianca,0.636414093332034,26.966843090149553,5.0871295745419545,Oidio
Rosa,Nessuna,0.5717877460277783,24.65013582741028,8.838530933308206,Sano
Lattuga,Foglie_Secche,0.11620960204234955,16.17881139397504,6.351036179959805,Stress_Idrico
Pomodoro,Nessuna,0.41067410191687165,20.632339565023063,9.506527257796149,Sano
Pomodoro,Foglie_Arricciate,0.7624594186951463,27.145203699914823,10.128226607194044,Virosi
Fragola,Macchie_Fogliari,0.7581980281662386,32.4046142414048,8.38094918593974,Ruggine
Fragola,Muffa_Bianca,0.7689203567862779,25.757175654551958,9.68546843973396,Botrite
Pomodoro,Macchie_Fogliari,0.7564665273717073,30.770374840929527,6.539208694952597,Peronospora
Zucchina,Nessuna,0.4956114522194768,22.690983448156167,7.810069674914544,Sano
Zucchina,Nessuna,0.5677210355924918,22.097040474114127,7.187796516764263,Sano
Zucchina,Macchie_Fogliari,0.7116976590096618,30.094524724533247,6.946871374570868,Virosi
Menta,Ragnatele,0.24715658836972543,18.01941542064067,11.410385621045435,Ragnetto_Rosso
Lattuga,Muffa_Bianca,0.714504284397064,17.628461865710733,9.885746201033603,Botrite
Zucchina,Muffa_Bianca,0.6641761100117177,33.47087659131521,10.403259208365302,Oidio
Rosa,Nessuna,0.46491535535807044,22.12308526185525,6.1535409629023885,Sano
Lattuga,Foglie_Gialle,0.435545130275782,21.174672180467205,10.3415469106659,Carenza_Ferro
Lattuga,Nessuna,0.5916613383593772,20.896777102525146,8.153368208101059,Sano
Fragola,Muffa_Bianca,0.642618856459932,22.53258132523699,10.541067711765319,Botrite
Basilico,Nessuna,0.542389615883599,23.914172222368958,6.95319161960436,Sano
Rosa,Macchie_Fogliari,0.6631660115794974,32.39923932382889,5.065219884953747,Ruggine
Peperone,Ragnatele,0.25864190286713484,33.72435960863923,7.293439869364218,Ragnetto_Rosso
Zucchina,Muffa_Bianca,0.7051755344736057,19.170665819619217,8.683645856470537,Oidio
Zucchina,Macchie_Fogliari,0.5679801495694355,15.914744886620937,9.457067389067621,Virosi
Fragola,Macchie_Fogliari,0.8407558798515238,16.500237312747956,4.9119161140518495,Ruggine
Rosa,Muffa_Bianca,0.7418661175360873,21.766234079212847,8.509895901021142,Oidio
Lattuga,Muffa_Bianca,0.7085569572560982,33.60804944960741,9.795798322270631,Oidio
Pomodoro,Macchie_Fogliari,0.718296267310754,33.56001726408628,6.149381088650045,Peronospora
Fragola,Macchie_Fogliari,0.8559897797219757,30.327564932929974,6.261433134242012,Ruggine
Lattuga,Muffa_Bianca,0.6463031817263282,17.36458746522652,4.020582029272681,Botrite
Zucchina,Muffa_Bianca,0.6353989036844374,24.481893265321833,8.574168589520397,Oidio
Lattuga,Foglie_Gialle,0.693275630808173,23.431579831276522,8.354471387900297,Afidi
Pomodoro,Foglie_Arricciate,0.46936477691273437,33.59141065713243,11.372782536042749,Virosi
Pomodoro,Macchie_Fogliari,0.6216571918068898,20.550161241363767,4.919508291392824,Virosi
Zucchina,Foglie_Arricciate,0.5311006584675237,27.45306023403178,4.305254233597721,Virosi
Lattuga,Nessuna,0.4596541027148227,24.567613336911933,8.303122944765823,Sano
Menta,Ragnatele,0.20878477098503492,33.740268386468955,7.530598307526189,Ragnetto_Rosso
Menta,Nessuna,0.4958431671472181,21.59898750632193,8.610170440738363,Sano
Basilico,Nessuna,0.4627555993451471,24.89090843919198,6.771914322767513,Sano
Zucchina,Nessuna,0.4888126065592707,21.514051170330575,7.950517189936166,Sano
Peperone,Foglie_Secche,0.10117969348491469,17.086699404513844,9.311034247262745,Stress_Idrico
Pomodoro,Foglie_Arricciate,0.5389410134651935,29.108645357220475,11.099138740686717,Virosi
Peperone,Foglie_Secche,0.24657167683082393,17.464210052617727,11.670787148475224,Stress_Idrico
Menta,Ragnatele,0.22112148908642018,17.931951071506504,5.7853584053369955,Ragnetto_Rosso
Zucchina,Foglie_Arricciate,0.5968172738503593,29.086174734044395,8.194559452612769,Virosi
Zucchina,Muffa_Bianca,0.8010577401021095,22.832431387516756,6.383753316090129,Oidio
Menta,Ragnatele,0.39722364669763716,24.35188940967093,7.81161524661,Ragnetto_Rosso
Peperone,Muffa_Bianca,0.89842230754072,32.29362254714352,7.977046321273175,Oidio
Pomodoro,Foglie_Arricciate,0.6189808509641093,30.785588833893733,9.853865565610954,Virosi
Lattuga,Nessuna,0.46301029711546615,21.95097127177991,6.391586325283978,Sano
Fragola,Muffa_Bianca,0.6147420501311744,18.70202217691787,4.559094721843566,Botrite
Rosa,Nessuna,0.5920489634436389,23.697796306697164,8.615465769741352,Sano
Basilico,Foglie_Arricciate,0.6191996915386191,33.72634810063238,11.049350019119018,Afidi
Zucchina,Foglie_Arricciate,0.41442983384410537,17.731921089463626,6.95090694403473,Virosi
Fragola,Muffa_Bianca,0.8088709329658699,21.530152096231816,11.170192865335022,Botrite
Lattuga,Foglie_Gialle,0.5394047529980798,21.093644946723735,7.758338253070257,Carenza_Ferro
Pomodoro,Marciume_Apicale,0.4744627670678878,31.108150218043686,10.4966066804359,Carenza_Calcio
Zucchina,Nessuna,0.44113742457382576,20.14926992534949,8.369786223225836,Sano
Peperone,Nessuna,0.4623298788815186,23.371827243384605,8.800452761283909,Sano
Basilico,Foglie_Secche,0.012681856512226086,31.752320272304747,8.016852485777179,Stress_Idrico
Fragola,Nessuna,0.4750608430384959,23.559591626281833,9.231612831418147,Sano
Peperone,Marciume_Apicale,0.4825087463994381,32.52509830766697,7.030010155653347,Carenza_Calcio
Menta,Nessuna,0.4985261826895373,21.73273589201413,9.879343949181667,Sano
Peperone,Marciume_Apicale,0.5539119049514607,24.77492522937019,5.81035063668043,Carenza_Calcio
Peperone,Nessuna,0.5604987674217998,23.68248455215169,9.75419155782575,Sano
Peperone,Muffa_Bianca,0.7498846413480045,32.565482508077864,4.440654003353033,Oidio
Zucchina,Muffa_Bianca,0.615466721387261,25.283227017155763,5.525724088618442,Oidio
Peperone,Macchie_Fogliari,0.5194704370713344,27.69286275479263,11.942823342229044,Virosi
Fragola,Muffa_Bianca,0.8552114829364735,28.246129786014095,9.455074315884671,Botrite
Peperone,Macchie_Fogliari,0.78931468051759,17.518850165969138,9.1258684940888,Peronospora
Rosa,Macchie_Fogliari,0.618775545637718,26.52595849379811,8.375635909626094,Ruggine
Lattuga,Nessuna,0.4802231889532126,21.26688416491442,6.051341070112119,Sano
Basilico,Macchie_Fogliari,0.8526368077343668,18.459414606361,11.815896534253467,Peronospora
Peperone,Macchie_Fogliari,0.7305549959972395,24.808572088510928,9.300079947740556,Peronospora
Lattuga,Marciume_Apicale,0.5723479822159689,24.99611271420342,10.726746146994799,Carenza_Calcio
Rosa,Ragnatele,0.20860234557131319,16.523316738977194,6.245835591119702,Ragnetto_Rosso
Menta,Ragnatele,0.2619300745658718,29.462043565908836,9.575203187993026,Ragnetto_Rosso
Basilico,Foglie_Gialle,0.40622646827497266,20.743138305867177,10.29024154464466,Afidi
Zucchina,Macchie_Fogliari,0.7331621497163592,32.16069853601083,10.314181529737567,Virosi
Rosa,Macchie_Fogliari,0.6762664903962261,21.675345436366886,7.405151923811408,Ruggine
Fragola,Nessuna,0.5961962729440848,24.040612236211224,6.169998403013966,Sano
Basilico,Foglie_Secche,0.18119411569431296,23.314633825514782,10.44780711258933,Stress_Idrico
Zucchina,Muffa_Bianca,0.6646338637556565,30.664027186977282,9.446893504251456,Oidio
Pomodoro,Nessuna,0.4306445320904962,22.84161825870105,8.241447522791402,Sano
Rosa,Macchie_Fogliari,0.7810868488889504,28.870943378604185,6.390908191628734,Ruggine
Pomodoro,Macchie_Fogliari,0.7898612570282787,33.25933556177759,10.853703085162149,Peronospora
Rosa,Muffa_Bianca,0.859274618475822,30.080457766853208,8.74393385258249,Oidio
Fragola,Nessuna,0.4478897484310788,23.2701402416418,6.153266826574493,Sano
Basilico,Foglie_Arricciate,0.6520171454374282,22.186002434151,7.8889008586398335,Afidi
Zucchina,Muffa_Bianca,0.883156961861278,16.71539081423844,11.419281380718326,Oidio
Peperone,Nessuna,0.46926224035702035,20.570294628857123,8.517331011062655,Sano
Pomodoro,Nessuna,0.5840594851175405,23.14190416421714,6.551396017703365,Sano
Menta,Macchie_Fogliari,0.6974142813725263,28.66064415231042,10.46656094852369,Ruggine
Zucchina,Foglie_Arricciate,0.7455496013038567,31.232186005033785,10.238494006436222,Virosi
Basilico,Foglie_Secche,0.18739108109905697,31.409496741160122,4.684435954366907,Stress_Idrico
Zucchina,Muffa_Bianca,0.6288672125141324,18.831611908634194,5.737336529168045,Oidio
Lattuga,Muffa_Bianca,0.6640631510640629,24.335026929570894,10.201243833398834,Botrite
Menta,Nessuna,0.5613623094342036,24.492597236333708,9.861826174450101,Sano
Zucchina,Muffa_Bianca,0.6155641599305256,20.03076072678651,7.546977152567843,Oidio
Fragola,Muffa_Bianca,0.7084093081010039,28.92276004028836,6.752910263649739,Botrite
Basilico,Foglie_Arricciate,0.6820900989268022,32.76719846418662,10.073396307482774,Afidi
Peperone,Foglie_Secche,0.19973749307369995,21.358665829792294,8.19986979204471,Stress_Idrico
Zucchina,Nessuna,0.4531504922156287,21.969174586213065,8.330818214856107,Sano
Fragola,Nessuna,0.5362089266775896,22.396617654524206,7.6513368663180366,Sano
Basilico,Macchie_Fogliari,0.8315300365203204,20.49144851301709,4.758350486669085,Peronospora
Menta,Nessuna,0.5498430169134753,22.98768318524754,6.148529329784887,Sano
Pomodoro,Nessuna,0.4829055265386874,20.095810191786384,6.974807157154512,Sano
Basilico,Foglie_Gialle,0.41769068136199056,20.8041351394598,10.72964062903947,Afidi
Peperone,Ragnatele,0.3253494761462654,16.87222380176118,4.1741170181527965,Ragnetto_Rosso
Pomodoro,Marciume_Apicale,0.5864369381312486,17.030789156225367,9.54170257875213,Carenza_Calcio
Rosa,Muffa_Bianca,0.619968140712538,20.793541833243292,5.8920020345875335,Oidio
Peperone,Foglie_Gialle,0.6065201074313377,24.547460689309386,4.094172442920185,Carenza_Ferro
Lattuga,Foglie_Arricciate,0.46922072855609104,30.001764763793915,5.487598683441424,Virosi
Fragola,Muffa_Bianca,0.7719441708435849,30.819175231226783,5.515847539663753,Botrite
Basilico,Foglie_Secche,0.22987644992403486,32.76896084724953,10.768270544492182,Stress_Idrico
Rosa,Ragnatele,0.20399065744479256,28.210035651129115,6.264378258904478,Ragnetto_Rosso
Fragola,Nessuna,0.526209857896291,23.379231228017392,9.149204286593971,Sano
Basilico,Foglie_Gialle,0.31054323068730266,21.412118988741835,5.737184279680888,Afidi
Menta,Ragnatele,0.28797653878537255,31.520424064756913,8.644207840108571,Ragnetto_Rosso
Fragola,Macchie_Fogliari,0.7674058889123856,22.83784661802592,6.73334228593051,Ruggine
Fragola,Macchie_Fogliari,0.6473629425966757,34.95290771725584,11.458870201365125,Ruggine
Basilico,Foglie_Secche,0.23339949975640742,15.440141173143271,5.706255920896379,Stress_Idrico
Basilico,Nessuna,0.5907603878875813,20.665014273177004,8.029065380096437,Sano
Menta,Macchie_Fogliari,0.6250059070745967,20.797903816238687,9.207343960471384,Ruggine
Pomodoro,Marciume_Apicale,0.5893913428248649,33.53080929858018,6.525745111684004,Carenza_Calcio
Pomodoro,Macchie_Fogliari,0.7325808706575565,22.821780637510123,4.567241546184892,Peronospora
Peperone,Nessuna,0.5223372611136877,22.920584356771418,9.18418727526964,Sano
Fragola,Muffa_Bianca,0.67341775299794,16.25010319167882,5.284997052364562,Botrite
Menta,Nessuna,0.5703976494957976,20.200381674146044,6.988424639031007,Sano
Lattuga,Macchie_Fogliari,0.758789062037528,19.84296853999188,8.987912953817567,Peronospora
Zucchina,Foglie_Arricciate,0.5425889487038449,34.28500264951021,10.150373987903432,Virosi
Pomodoro,Nessuna,0.41897800960787385,20.033752716946836,8.624763286081581,Sano
Basilico,Nessuna,0.5095276033876015,23.010028460731725,7.956500053082573,Sano
Fragola,Muffa_Bianca,0.7444502123572035,29.842176536330097,10.165242549750532,Botrite
Rosa,Nessuna,0.49572898384139064,24.443402575750966,9.636515688305153,Sano
Basilico,Macchie_Fogliari,0.8064799288759876,19.63857633514926,7.759505743823689,Peronospora
Peperone,Macchie_Fogliari,0.8546894910175472,26.47082995849006,9.994826362132248,Peronospora
Fragola,Macchie_Fogliari,0.7200379911209355,26.498378927948153,9.254861937916584,Ruggine
Pomodoro,Marciume_Apicale,0.40119408588892,30.093158316257764,4.309745421850207,Carenza_Calcio
Pomodoro,Marciume_Apicale,0.5153038161172633,24.05972057456925,4.494656047316843,Carenza_Calcio
Peperone,Marciume_Apicale,0.4458183058915701,21.405342333564064,10.678749065400883,Carenza_Calcio
Basilico,Foglie_Secche,0.006947258369293307,16.233003087326196,7.03843861412137,Stress_Idrico
Lattuga,Foglie_Gialle,0.5751750552749002,29.725548801167925,9.952651043054075,Carenza_Ferro
Zucchina,Foglie_Arricciate,0.44058339046085065,27.815687396447082,7.515703428305848,Virosi
Lattuga,Muffa_Bianca,0.8585817162013178,30.242111006327363,9.429867633063497,Oidio
Zucchina,Nessuna,0.4260740062144111,21.236180225290546,6.504899629203676,Sano
Rosa,Ragnatele,0.22886768531951088,26.4716123225048,7.947785234747548,Ragnetto_Rosso
Basilico,Nessuna,0.5293631020790389,21.428416435338068,6.853643595197363,Sano
Pomodoro,Macchie_Fogliari,0.7129562133260113,16.36525382658054,9.650723777319218,Peronospora
Menta,Macchie_Fogliari,0.7894460474846645,21.864062729288246,6.454722473234916,Ruggine
Zucchina,Foglie_Arricciate,0.7173924631015154,27.8378410873609,9.593834259533036,Virosi
Fragola,Macchie_Fogliari,0.6029364702011445,16.913836360913024,9.819542617562496,Ruggine
Lattuga,Nessuna,0.46671136352025755,24.235665095629546,6.717989202944785,Sano
Peperone,Foglie_Secche,0.12494188002506296,20.56536700705307,5.664234385519244,Stress_Idrico
Basilico,Foglie_Secche,0.05456911377210751,24.951904842763938,4.65404586776999,Stress_Idrico
